[2023-04-18 14:20:05,612 INFO] Batch size: 64
[2023-04-18 14:20:05,613 INFO] The number of training instances: 1954704
[2023-04-18 14:20:05,613 INFO] 3 GPUs are available. Let's use them.
[2023-04-18 14:20:05,614 INFO] Start training.
/mnt/4T/yev/anaconda3/lib/python3.9/site-packages/torch/nn/parallel/_functions.py:68: UserWarning: Was asked to gather along dimension 0, but all input tensors were scalars; will instead unsqueeze and return a vector.
  warnings.warn('Was asked to gather along dimension 0, but all '
[2023-04-18 14:20:55,392 INFO] Epoch id: 1, Training steps: 100, Avg loss: 1.288
[2023-04-18 14:22:55,799 INFO] Epoch id: 1, Training steps: 2200, Avg loss: 1.050
[2023-04-18 14:23:01,504 INFO] Epoch id: 1, Training steps: 2300, Avg loss: 1.046
[2023-04-18 14:23:07,179 INFO] Epoch id: 1, Training steps: 2400, Avg loss: 1.047
[2023-04-18 14:23:12,768 INFO] Epoch id: 1, Training steps: 2500, Avg loss: 1.037
[2023-04-18 14:23:18,429 INFO] Epoch id: 1, Training steps: 2600, Avg loss: 1.043
[2023-04-18 14:23:24,187 INFO] Epoch id: 1, Training steps: 2700, Avg loss: 1.032
[2023-04-18 14:23:29,847 INFO] Epoch id: 1, Training steps: 2800, Avg loss: 1.031
[2023-04-18 14:23:35,536 INFO] Epoch id: 1, Training steps: 2900, Avg loss: 1.027
[2023-04-18 14:23:41,183 INFO] Epoch id: 1, Training steps: 3000, Avg loss: 1.030
[2023-04-18 14:23:46,896 INFO] Epoch id: 1, Training steps: 3100, Avg loss: 1.024
[2023-04-18 14:23:52,579 INFO] Epoch id: 1, Training steps: 3200, Avg loss: 1.022
[2023-04-18 14:23:58,204 INFO] Epoch id: 1, Training steps: 3300, Avg loss: 1.018
[2023-04-18 14:24:03,772 INFO] Epoch id: 1, Training steps: 3400, Avg loss: 1.022
[2023-04-18 14:24:09,328 INFO] Epoch id: 1, Training steps: 3500, Avg loss: 1.018
[2023-04-18 14:24:14,825 INFO] Epoch id: 1, Training steps: 3600, Avg loss: 1.011
[2023-04-18 14:24:20,460 INFO] Epoch id: 1, Training steps: 3700, Avg loss: 1.007
[2023-04-18 14:24:26,159 INFO] Epoch id: 1, Training steps: 3800, Avg loss: 1.009
[2023-04-18 14:24:31,775 INFO] Epoch id: 1, Training steps: 3900, Avg loss: 1.006
[2023-04-18 14:24:37,458 INFO] Epoch id: 1, Training steps: 4000, Avg loss: 0.999
[2023-04-18 14:24:43,142 INFO] Epoch id: 1, Training steps: 4100, Avg loss: 0.992
[2023-04-18 14:24:48,755 INFO] Epoch id: 1, Training steps: 4200, Avg loss: 0.999
[2023-04-18 14:24:54,276 INFO] Epoch id: 1, Training steps: 4300, Avg loss: 0.982
[2023-04-18 14:24:59,960 INFO] Epoch id: 1, Training steps: 4400, Avg loss: 0.983
[2023-04-18 14:25:05,641 INFO] Epoch id: 1, Training steps: 4500, Avg loss: 0.989
[2023-04-18 14:25:11,340 INFO] Epoch id: 1, Training steps: 4600, Avg loss: 0.976
[2023-04-18 14:25:17,010 INFO] Epoch id: 1, Training steps: 4700, Avg loss: 0.971
[2023-04-18 14:25:22,665 INFO] Epoch id: 1, Training steps: 4800, Avg loss: 0.973
[2023-04-18 14:25:28,479 INFO] Epoch id: 1, Training steps: 4900, Avg loss: 0.974
[2023-04-18 14:25:34,161 INFO] Epoch id: 1, Training steps: 5000, Avg loss: 0.957
[2023-04-18 14:25:39,878 INFO] Epoch id: 1, Training steps: 5100, Avg loss: 0.961
[2023-04-18 14:25:45,544 INFO] Epoch id: 1, Training steps: 5200, Avg loss: 0.954
[2023-04-18 14:25:51,267 INFO] Epoch id: 1, Training steps: 5300, Avg loss: 0.957
[2023-04-18 14:25:56,850 INFO] Epoch id: 1, Training steps: 5400, Avg loss: 0.959
[2023-04-18 14:26:02,407 INFO] Epoch id: 1, Training steps: 5500, Avg loss: 0.964
[2023-04-18 14:26:07,906 INFO] Epoch id: 1, Training steps: 5600, Avg loss: 0.947
[2023-04-18 14:26:13,567 INFO] Epoch id: 1, Training steps: 5700, Avg loss: 0.953
[2023-04-18 14:26:19,054 INFO] Epoch id: 1, Training steps: 5800, Avg loss: 0.947
[2023-04-18 14:26:24,972 INFO] Epoch id: 1, Training steps: 5900, Avg loss: 0.956
[2023-04-18 14:26:30,571 INFO] Epoch id: 1, Training steps: 6000, Avg loss: 0.945
[2023-04-18 14:26:36,096 INFO] Epoch id: 1, Training steps: 6100, Avg loss: 0.948
[2023-04-18 14:26:41,690 INFO] Epoch id: 1, Training steps: 6200, Avg loss: 0.935
[2023-04-18 14:26:47,205 INFO] Epoch id: 1, Training steps: 6300, Avg loss: 0.930
[2023-04-18 14:26:52,799 INFO] Epoch id: 1, Training steps: 6400, Avg loss: 0.928
[2023-04-18 14:26:58,349 INFO] Epoch id: 1, Training steps: 6500, Avg loss: 0.933
[2023-04-18 14:27:03,976 INFO] Epoch id: 1, Training steps: 6600, Avg loss: 0.932
[2023-04-18 14:27:09,848 INFO] Epoch id: 1, Training steps: 6700, Avg loss: 0.925
[2023-04-18 14:27:15,551 INFO] Epoch id: 1, Training steps: 6800, Avg loss: 0.922
[2023-04-18 14:27:21,195 INFO] Epoch id: 1, Training steps: 6900, Avg loss: 0.915
[2023-04-18 14:27:26,883 INFO] Epoch id: 1, Training steps: 7000, Avg loss: 0.921
[2023-04-18 14:27:32,597 INFO] Epoch id: 1, Training steps: 7100, Avg loss: 0.916
[2023-04-18 14:27:38,301 INFO] Epoch id: 1, Training steps: 7200, Avg loss: 0.920
[2023-04-18 14:27:43,976 INFO] Epoch id: 1, Training steps: 7300, Avg loss: 0.910
[2023-04-18 14:27:49,644 INFO] Epoch id: 1, Training steps: 7400, Avg loss: 0.925
[2023-04-18 14:27:55,332 INFO] Epoch id: 1, Training steps: 7500, Avg loss: 0.912
[2023-04-18 14:28:01,051 INFO] Epoch id: 1, Training steps: 7600, Avg loss: 0.908
[2023-04-18 14:28:06,693 INFO] Epoch id: 1, Training steps: 7700, Avg loss: 0.912
[2023-04-18 14:28:12,380 INFO] Epoch id: 1, Training steps: 7800, Avg loss: 0.899
[2023-04-18 14:28:18,026 INFO] Epoch id: 1, Training steps: 7900, Avg loss: 0.902
[2023-04-18 14:28:23,719 INFO] Epoch id: 1, Training steps: 8000, Avg loss: 0.911
[2023-04-18 14:28:29,415 INFO] Epoch id: 1, Training steps: 8100, Avg loss: 0.895
[2023-04-18 14:28:35,286 INFO] Epoch id: 1, Training steps: 8200, Avg loss: 0.899
[2023-04-18 14:28:40,998 INFO] Epoch id: 1, Training steps: 8300, Avg loss: 0.899
[2023-04-18 14:28:46,687 INFO] Epoch id: 1, Training steps: 8400, Avg loss: 0.900
[2023-04-18 14:28:52,301 INFO] Epoch id: 1, Training steps: 8500, Avg loss: 0.905
[2023-04-18 14:28:57,968 INFO] Epoch id: 1, Training steps: 8600, Avg loss: 0.900
[2023-04-18 14:29:03,511 INFO] Epoch id: 1, Training steps: 8700, Avg loss: 0.902
[2023-04-18 14:29:09,209 INFO] Epoch id: 1, Training steps: 8800, Avg loss: 0.886
[2023-04-18 14:29:14,863 INFO] Epoch id: 1, Training steps: 8900, Avg loss: 0.898
[2023-04-18 14:29:20,564 INFO] Epoch id: 1, Training steps: 9000, Avg loss: 0.898
[2023-04-18 14:29:26,290 INFO] Epoch id: 1, Training steps: 9100, Avg loss: 0.879
[2023-04-18 14:29:31,977 INFO] Epoch id: 1, Training steps: 9200, Avg loss: 0.881
[2023-04-18 14:29:37,655 INFO] Epoch id: 1, Training steps: 9300, Avg loss: 0.892
[2023-04-18 14:29:43,343 INFO] Epoch id: 1, Training steps: 9400, Avg loss: 0.878
[2023-04-18 14:29:49,521 INFO] Epoch id: 1, Training steps: 9500, Avg loss: 0.879
[2023-04-18 14:29:55,224 INFO] Epoch id: 1, Training steps: 9600, Avg loss: 0.886
[2023-04-18 14:30:00,914 INFO] Epoch id: 1, Training steps: 9700, Avg loss: 0.891
[2023-04-18 14:30:06,628 INFO] Epoch id: 1, Training steps: 9800, Avg loss: 0.888
[2023-04-18 14:30:12,344 INFO] Epoch id: 1, Training steps: 9900, Avg loss: 0.876
[2023-04-18 14:30:18,032 INFO] Epoch id: 1, Training steps: 10000, Avg loss: 0.880
[2023-04-18 14:30:23,755 INFO] Epoch id: 1, Training steps: 10100, Avg loss: 0.871
[2023-04-18 14:30:29,420 INFO] Epoch id: 1, Training steps: 10200, Avg loss: 0.889
[2023-04-18 14:30:35,140 INFO] Epoch id: 1, Training steps: 10300, Avg loss: 0.877
[2023-04-18 14:30:40,833 INFO] Epoch id: 1, Training steps: 10400, Avg loss: 0.858
[2023-04-18 14:30:46,549 INFO] Epoch id: 1, Training steps: 10500, Avg loss: 0.858
[2023-04-18 14:30:52,260 INFO] Epoch id: 1, Training steps: 10600, Avg loss: 0.864
[2023-04-18 14:30:57,965 INFO] Epoch id: 1, Training steps: 10700, Avg loss: 0.869
[2023-04-18 14:31:03,640 INFO] Epoch id: 1, Training steps: 10800, Avg loss: 0.854
[2023-04-18 14:31:09,351 INFO] Epoch id: 1, Training steps: 10900, Avg loss: 0.860
[2023-04-18 14:31:15,011 INFO] Epoch id: 1, Training steps: 11000, Avg loss: 0.866
[2023-04-18 14:31:20,696 INFO] Epoch id: 1, Training steps: 11100, Avg loss: 0.869
[2023-04-18 14:31:26,417 INFO] Epoch id: 1, Training steps: 11200, Avg loss: 0.864
[2023-04-18 14:31:32,122 INFO] Epoch id: 1, Training steps: 11300, Avg loss: 0.858
[2023-04-18 14:31:37,835 INFO] Epoch id: 1, Training steps: 11400, Avg loss: 0.854
[2023-04-18 14:31:51,636 INFO] Epoch id: 1, Training steps: 11500, Avg loss: 0.856
[2023-04-18 14:31:57,368 INFO] Epoch id: 1, Training steps: 11600, Avg loss: 0.839
[2023-04-18 14:32:03,208 INFO] Epoch id: 1, Training steps: 11700, Avg loss: 0.860
[2023-04-18 14:32:08,887 INFO] Epoch id: 1, Training steps: 11800, Avg loss: 0.850
[2023-04-18 14:32:14,571 INFO] Epoch id: 1, Training steps: 11900, Avg loss: 0.851
[2023-04-18 14:32:20,240 INFO] Epoch id: 1, Training steps: 12000, Avg loss: 0.852
[2023-04-18 14:32:25,904 INFO] Epoch id: 1, Training steps: 12100, Avg loss: 0.852
[2023-04-18 14:32:31,588 INFO] Epoch id: 1, Training steps: 12200, Avg loss: 0.852
[2023-04-18 14:32:37,259 INFO] Epoch id: 1, Training steps: 12300, Avg loss: 0.858
[2023-04-18 14:32:42,948 INFO] Epoch id: 1, Training steps: 12400, Avg loss: 0.850
[2023-04-18 14:32:48,616 INFO] Epoch id: 1, Training steps: 12500, Avg loss: 0.858
[2023-04-18 14:32:54,463 INFO] Epoch id: 1, Training steps: 12600, Avg loss: 0.854
[2023-04-18 14:33:00,123 INFO] Epoch id: 1, Training steps: 12700, Avg loss: 0.850
[2023-04-18 14:33:05,796 INFO] Epoch id: 1, Training steps: 12800, Avg loss: 0.842
[2023-04-18 14:33:11,468 INFO] Epoch id: 1, Training steps: 12900, Avg loss: 0.845
[2023-04-18 14:33:17,037 INFO] Epoch id: 1, Training steps: 13000, Avg loss: 0.850
[2023-04-18 14:33:22,735 INFO] Epoch id: 1, Training steps: 13100, Avg loss: 0.842
[2023-04-18 14:33:28,342 INFO] Epoch id: 1, Training steps: 13200, Avg loss: 0.848
[2023-04-18 14:33:34,356 INFO] Epoch id: 1, Training steps: 13300, Avg loss: 0.845
[2023-04-18 14:33:40,018 INFO] Epoch id: 1, Training steps: 13400, Avg loss: 0.836
[2023-04-18 14:33:45,717 INFO] Epoch id: 1, Training steps: 13500, Avg loss: 0.845
[2023-04-18 14:33:51,390 INFO] Epoch id: 1, Training steps: 13600, Avg loss: 0.848
[2023-04-18 14:33:57,157 INFO] Epoch id: 1, Training steps: 13700, Avg loss: 0.847
[2023-04-18 14:34:02,795 INFO] Epoch id: 1, Training steps: 13800, Avg loss: 0.842
[2023-04-18 14:34:08,501 INFO] Epoch id: 1, Training steps: 13900, Avg loss: 0.835
[2023-04-18 14:34:14,187 INFO] Epoch id: 1, Training steps: 14000, Avg loss: 0.839
[2023-04-18 14:34:19,891 INFO] Epoch id: 1, Training steps: 14100, Avg loss: 0.840
[2023-04-18 14:34:25,619 INFO] Epoch id: 1, Training steps: 14200, Avg loss: 0.834
[2023-04-18 14:34:31,293 INFO] Epoch id: 1, Training steps: 14300, Avg loss: 0.835
[2023-04-18 14:34:37,109 INFO] Epoch id: 1, Training steps: 14400, Avg loss: 0.834
[2023-04-18 14:34:42,766 INFO] Epoch id: 1, Training steps: 14500, Avg loss: 0.831
[2023-04-18 14:34:48,441 INFO] Epoch id: 1, Training steps: 14600, Avg loss: 0.842
[2023-04-18 14:34:54,262 INFO] Epoch id: 1, Training steps: 14700, Avg loss: 0.817
[2023-04-18 14:34:59,946 INFO] Epoch id: 1, Training steps: 14800, Avg loss: 0.831
[2023-04-18 14:35:05,637 INFO] Epoch id: 1, Training steps: 14900, Avg loss: 0.836
[2023-04-18 14:35:11,365 INFO] Epoch id: 1, Training steps: 15000, Avg loss: 0.831
[2023-04-18 14:35:17,258 INFO] Epoch id: 1, Training steps: 15100, Avg loss: 0.828
[2023-04-18 14:35:23,403 INFO] Epoch id: 1, Training steps: 15200, Avg loss: 0.838
[2023-04-18 14:35:29,101 INFO] Epoch id: 1, Training steps: 15300, Avg loss: 0.842
[2023-04-18 14:35:34,785 INFO] Epoch id: 1, Training steps: 15400, Avg loss: 0.827
[2023-04-18 14:35:40,462 INFO] Epoch id: 1, Training steps: 15500, Avg loss: 0.828
[2023-04-18 14:35:46,342 INFO] Epoch id: 1, Training steps: 15600, Avg loss: 0.830
[2023-04-18 14:35:51,884 INFO] Epoch id: 1, Training steps: 15700, Avg loss: 0.824
[2023-04-18 14:35:57,507 INFO] Epoch id: 1, Training steps: 15800, Avg loss: 0.827
[2023-04-18 14:36:03,165 INFO] Epoch id: 1, Training steps: 15900, Avg loss: 0.813
[2023-04-18 14:36:08,896 INFO] Epoch id: 1, Training steps: 16000, Avg loss: 0.822
[2023-04-18 14:36:14,565 INFO] Epoch id: 1, Training steps: 16100, Avg loss: 0.820
[2023-04-18 14:36:20,238 INFO] Epoch id: 1, Training steps: 16200, Avg loss: 0.822
[2023-04-18 14:36:26,064 INFO] Epoch id: 1, Training steps: 16300, Avg loss: 0.836
[2023-04-18 14:36:31,922 INFO] Epoch id: 1, Training steps: 16400, Avg loss: 0.827
[2023-04-18 14:36:37,575 INFO] Epoch id: 1, Training steps: 16500, Avg loss: 0.830
[2023-04-18 14:36:43,287 INFO] Epoch id: 1, Training steps: 16600, Avg loss: 0.811
[2023-04-18 14:36:48,955 INFO] Epoch id: 1, Training steps: 16700, Avg loss: 0.819
[2023-04-18 14:36:54,650 INFO] Epoch id: 1, Training steps: 16800, Avg loss: 0.819
[2023-04-18 14:37:00,232 INFO] Epoch id: 1, Training steps: 16900, Avg loss: 0.824
[2023-04-18 14:37:05,921 INFO] Epoch id: 1, Training steps: 17000, Avg loss: 0.818
[2023-04-18 14:37:11,603 INFO] Epoch id: 1, Training steps: 17100, Avg loss: 0.823
[2023-04-18 14:37:17,287 INFO] Epoch id: 1, Training steps: 17200, Avg loss: 0.813
[2023-04-18 14:37:22,975 INFO] Epoch id: 1, Training steps: 17300, Avg loss: 0.819
[2023-04-18 14:37:28,817 INFO] Epoch id: 1, Training steps: 17400, Avg loss: 0.818
[2023-04-18 14:37:34,674 INFO] Epoch id: 1, Training steps: 17500, Avg loss: 0.820
[2023-04-18 14:37:40,242 INFO] Epoch id: 1, Training steps: 17600, Avg loss: 0.819
[2023-04-18 14:37:45,847 INFO] Epoch id: 1, Training steps: 17700, Avg loss: 0.808
[2023-04-18 14:37:51,497 INFO] Epoch id: 1, Training steps: 17800, Avg loss: 0.810
[2023-04-18 14:37:57,202 INFO] Epoch id: 1, Training steps: 17900, Avg loss: 0.813
[2023-04-18 14:38:02,858 INFO] Epoch id: 1, Training steps: 18000, Avg loss: 0.819
[2023-04-18 14:38:08,539 INFO] Epoch id: 1, Training steps: 18100, Avg loss: 0.818
[2023-04-18 14:38:14,210 INFO] Epoch id: 1, Training steps: 18200, Avg loss: 0.819
[2023-04-18 14:38:19,847 INFO] Epoch id: 1, Training steps: 18300, Avg loss: 0.813
[2023-04-18 14:38:25,463 INFO] Epoch id: 1, Training steps: 18400, Avg loss: 0.795
[2023-04-18 14:38:31,256 INFO] Epoch id: 1, Training steps: 18500, Avg loss: 0.809
[2023-04-18 14:38:36,964 INFO] Epoch id: 1, Training steps: 18600, Avg loss: 0.808
[2023-04-18 14:38:42,540 INFO] Epoch id: 1, Training steps: 18700, Avg loss: 0.821
[2023-04-18 14:38:48,229 INFO] Epoch id: 1, Training steps: 18800, Avg loss: 0.810
[2023-04-18 14:38:53,886 INFO] Epoch id: 1, Training steps: 18900, Avg loss: 0.807
[2023-04-18 14:38:59,587 INFO] Epoch id: 1, Training steps: 19000, Avg loss: 0.811
[2023-04-18 14:39:05,270 INFO] Epoch id: 1, Training steps: 19100, Avg loss: 0.787
[2023-04-18 14:39:10,936 INFO] Epoch id: 1, Training steps: 19200, Avg loss: 0.802
[2023-04-18 14:39:16,614 INFO] Epoch id: 1, Training steps: 19300, Avg loss: 0.799
[2023-04-18 14:39:22,333 INFO] Epoch id: 1, Training steps: 19400, Avg loss: 0.801
[2023-04-18 14:39:28,293 INFO] Epoch id: 1, Training steps: 19500, Avg loss: 0.794
[2023-04-18 14:39:34,016 INFO] Epoch id: 1, Training steps: 19600, Avg loss: 0.807
[2023-04-18 14:39:39,672 INFO] Epoch id: 1, Training steps: 19700, Avg loss: 0.802
[2023-04-18 14:39:45,390 INFO] Epoch id: 1, Training steps: 19800, Avg loss: 0.805
[2023-04-18 14:39:51,388 INFO] Epoch id: 1, Training steps: 19900, Avg loss: 0.787
[2023-04-18 14:39:57,395 INFO] Epoch id: 1, Training steps: 20000, Avg loss: 0.797
[2023-04-18 14:40:03,010 INFO] Epoch id: 1, Training steps: 20100, Avg loss: 0.808
[2023-04-18 14:40:08,538 INFO] Epoch id: 1, Training steps: 20200, Avg loss: 0.807
[2023-04-18 14:40:14,865 INFO] Epoch id: 1, Training steps: 20300, Avg loss: 0.796
[2023-04-18 14:40:20,964 INFO] Epoch id: 1, Training steps: 20400, Avg loss: 0.789
[2023-04-18 14:40:26,658 INFO] Epoch id: 1, Training steps: 20500, Avg loss: 0.787
[2023-04-18 14:40:32,344 INFO] Epoch id: 1, Training steps: 20600, Avg loss: 0.781
[2023-04-18 14:40:38,021 INFO] Epoch id: 1, Training steps: 20700, Avg loss: 0.794
[2023-04-18 14:40:43,758 INFO] Epoch id: 1, Training steps: 20800, Avg loss: 0.803
[2023-04-18 14:40:49,481 INFO] Epoch id: 1, Training steps: 20900, Avg loss: 0.799
[2023-04-18 14:40:55,181 INFO] Epoch id: 1, Training steps: 21000, Avg loss: 0.799
[2023-04-18 14:41:00,841 INFO] Epoch id: 1, Training steps: 21100, Avg loss: 0.791
[2023-04-18 14:41:06,542 INFO] Epoch id: 1, Training steps: 21200, Avg loss: 0.794
[2023-04-18 14:41:12,200 INFO] Epoch id: 1, Training steps: 21300, Avg loss: 0.805
[2023-04-18 14:41:18,229 INFO] Epoch id: 1, Training steps: 21400, Avg loss: 0.804
[2023-04-18 14:41:24,055 INFO] Epoch id: 1, Training steps: 21500, Avg loss: 0.797
[2023-04-18 14:41:29,887 INFO] Epoch id: 1, Training steps: 21600, Avg loss: 0.792
[2023-04-18 14:41:35,573 INFO] Epoch id: 1, Training steps: 21700, Avg loss: 0.790
[2023-04-18 14:41:41,258 INFO] Epoch id: 1, Training steps: 21800, Avg loss: 0.801
[2023-04-18 14:41:46,889 INFO] Epoch id: 1, Training steps: 21900, Avg loss: 0.800
[2023-04-18 14:41:52,471 INFO] Epoch id: 1, Training steps: 22000, Avg loss: 0.787
[2023-04-18 14:41:58,122 INFO] Epoch id: 1, Training steps: 22100, Avg loss: 0.792
[2023-04-18 14:42:03,707 INFO] Epoch id: 1, Training steps: 22200, Avg loss: 0.781
[2023-04-18 14:42:09,258 INFO] Epoch id: 1, Training steps: 22300, Avg loss: 0.789
[2023-04-18 14:42:14,831 INFO] Epoch id: 1, Training steps: 22400, Avg loss: 0.783
[2023-04-18 14:42:20,554 INFO] Epoch id: 1, Training steps: 22500, Avg loss: 0.783
[2023-04-18 14:42:26,247 INFO] Epoch id: 1, Training steps: 22600, Avg loss: 0.780
[2023-04-18 14:42:31,969 INFO] Epoch id: 1, Training steps: 22700, Avg loss: 0.790
[2023-04-18 14:42:37,669 INFO] Epoch id: 1, Training steps: 22800, Avg loss: 0.786
[2023-04-18 14:42:43,344 INFO] Epoch id: 1, Training steps: 22900, Avg loss: 0.773
[2023-04-18 14:42:49,044 INFO] Epoch id: 1, Training steps: 23000, Avg loss: 0.785
[2023-04-18 14:42:54,821 INFO] Epoch id: 1, Training steps: 23100, Avg loss: 0.791
[2023-04-18 14:43:00,528 INFO] Epoch id: 1, Training steps: 23200, Avg loss: 0.783
[2023-04-18 14:43:06,232 INFO] Epoch id: 1, Training steps: 23300, Avg loss: 0.787
[2023-04-18 14:43:12,173 INFO] Epoch id: 1, Training steps: 23400, Avg loss: 0.795
[2023-04-18 14:43:17,749 INFO] Epoch id: 1, Training steps: 23500, Avg loss: 0.780
[2023-04-18 14:43:23,321 INFO] Epoch id: 1, Training steps: 23600, Avg loss: 0.790
[2023-04-18 14:43:29,302 INFO] Epoch id: 1, Training steps: 23700, Avg loss: 0.785
[2023-04-18 14:43:34,887 INFO] Epoch id: 1, Training steps: 23800, Avg loss: 0.782
[2023-04-18 14:43:40,379 INFO] Epoch id: 1, Training steps: 23900, Avg loss: 0.780
[2023-04-18 14:43:46,073 INFO] Epoch id: 1, Training steps: 24000, Avg loss: 0.775
[2023-04-18 14:43:51,717 INFO] Epoch id: 1, Training steps: 24100, Avg loss: 0.781
[2023-04-18 14:43:57,343 INFO] Epoch id: 1, Training steps: 24200, Avg loss: 0.802
[2023-04-18 14:44:03,036 INFO] Epoch id: 1, Training steps: 24300, Avg loss: 0.790
[2023-04-18 14:44:08,692 INFO] Epoch id: 1, Training steps: 24400, Avg loss: 0.785
[2023-04-18 14:44:14,370 INFO] Epoch id: 1, Training steps: 24500, Avg loss: 0.788
[2023-04-18 14:44:20,042 INFO] Epoch id: 1, Training steps: 24600, Avg loss: 0.785
[2023-04-18 14:44:25,728 INFO] Epoch id: 1, Training steps: 24700, Avg loss: 0.782
[2023-04-18 14:44:31,393 INFO] Epoch id: 1, Training steps: 24800, Avg loss: 0.790
[2023-04-18 14:44:37,395 INFO] Epoch id: 1, Training steps: 24900, Avg loss: 0.793
[2023-04-18 14:44:43,032 INFO] Epoch id: 1, Training steps: 25000, Avg loss: 0.769
[2023-04-18 14:44:48,717 INFO] Epoch id: 1, Training steps: 25100, Avg loss: 0.784
[2023-04-18 14:44:54,375 INFO] Epoch id: 1, Training steps: 25200, Avg loss: 0.789
[2023-04-18 14:45:00,176 INFO] Epoch id: 1, Training steps: 25300, Avg loss: 0.781
[2023-04-18 14:45:06,286 INFO] Epoch id: 1, Training steps: 25400, Avg loss: 0.788
[2023-04-18 14:45:11,891 INFO] Epoch id: 1, Training steps: 25500, Avg loss: 0.772
[2023-04-18 14:45:17,429 INFO] Epoch id: 1, Training steps: 25600, Avg loss: 0.765
[2023-04-18 14:45:23,026 INFO] Epoch id: 1, Training steps: 25700, Avg loss: 0.776
[2023-04-18 14:45:28,751 INFO] Epoch id: 1, Training steps: 25800, Avg loss: 0.780
[2023-04-18 14:45:34,331 INFO] Epoch id: 1, Training steps: 25900, Avg loss: 0.785
[2023-04-18 14:45:39,990 INFO] Epoch id: 1, Training steps: 26000, Avg loss: 0.778
[2023-04-18 14:45:45,496 INFO] Epoch id: 1, Training steps: 26100, Avg loss: 0.782
[2023-04-18 14:45:51,031 INFO] Epoch id: 1, Training steps: 26200, Avg loss: 0.777
[2023-04-18 14:45:56,626 INFO] Epoch id: 1, Training steps: 26300, Avg loss: 0.767
[2023-04-18 14:46:02,328 INFO] Epoch id: 1, Training steps: 26400, Avg loss: 0.772
[2023-04-18 14:46:08,182 INFO] Epoch id: 1, Training steps: 26500, Avg loss: 0.784
[2023-04-18 14:46:13,892 INFO] Epoch id: 1, Training steps: 26600, Avg loss: 0.778
[2023-04-18 14:46:19,596 INFO] Epoch id: 1, Training steps: 26700, Avg loss: 0.773
[2023-04-18 14:46:25,266 INFO] Epoch id: 1, Training steps: 26800, Avg loss: 0.769
[2023-04-18 14:46:31,041 INFO] Epoch id: 1, Training steps: 26900, Avg loss: 0.777
[2023-04-18 14:46:36,717 INFO] Epoch id: 1, Training steps: 27000, Avg loss: 0.772
[2023-04-18 14:46:42,409 INFO] Epoch id: 1, Training steps: 27100, Avg loss: 0.767
[2023-04-18 14:46:48,103 INFO] Epoch id: 1, Training steps: 27200, Avg loss: 0.783
[2023-04-18 14:46:54,098 INFO] Epoch id: 1, Training steps: 27300, Avg loss: 0.777
[2023-04-18 14:46:59,771 INFO] Epoch id: 1, Training steps: 27400, Avg loss: 0.769
[2023-04-18 14:47:05,480 INFO] Epoch id: 1, Training steps: 27500, Avg loss: 0.771
